ID Venda: 55 - ID Cliente: 27697 - ID Produto: 2349 - Data de compra: 2019/3/22

ID Venda: 56 - ID Cliente: 62286 - ID Produto: 2350 - Data de compra: 2019/3/26

ID Venda: 57 - ID Cliente: 62286 - ID Produto: 1164 - Data de compra: 2019/4/28

ID Venda: 58 - ID Cliente: 56365 - ID Produto: 2349 - Data de compra: 2019/4/21

ID Venda: 59 - ID Cliente: 62286 - ID Produto: 2349 - Data de compra: 2019/4/9

ID Venda: 60 - ID Cliente: 62286 - ID Produto: 2350 - Data de compra: 2019/4/1

ID Venda: 61 - ID Cliente: 62286 - ID Produto: 503 - Data de compra: 2019/4/3

ID Venda: 62 - ID Cliente: 62286 - ID Produto: 9087 - Data de compra: 2019/4/9

ID Venda: 63 - ID Cliente: 98663 - ID Produto: 9096 - Data de compra: 2019/4/30

ID Venda: 64 - ID Cliente: 98663 - ID Produto: 988 - Data de compra: 2019/4/6

ID Venda: 65 - ID Cliente: 90364 - ID Produto: 2349 - Data de compra: 2019/4/24

ID Venda: 66 - ID Cliente: 62900 - ID Produto: 988 - Data de compra: 2019/4/20

ID Venda: 67 - ID Cliente: 56365 - ID Produto: 504 - Data de compra: 2019/4/10

ID Venda: 68 - ID Cliente: 56365 - ID Produto: 1164 - Data de compra: 2019/4/15

ID Venda: 69 - ID Cliente: 56365 - ID Produto: 2350 - Data de compra: 2019/4/4

ID Venda: 70 - ID Cliente: 12278 - ID Produto: 9096 - Data de compra: 2019/4/18

ID Venda: 71 - ID Cliente: 57543 - ID Produto: 2349 - Data de compra: 2019/4/1

ID Venda: 72 - ID Cliente: 90364 - ID Produto: 504 - Data de compra: 2019/4/27

ID Venda: 73 - ID Cliente: 27697 - ID Produto: 504 - Data de compra: 2019/4/20

ID Venda: 74 - ID Cliente: 27697 - ID Produto: 2350 - Data de compra: 2019/4/16

ID Venda: 75 - ID Cliente: 98663 - ID Produto: 9084 - Data de compra: 2019/4/18

ID Venda: 76 - ID Cliente: 56365 - ID Produto: 503 - Data de compra: 2019/4/24

ID Venda: 77 - ID Cliente: 62286 - ID Produto: 504 - Data de compra: 2019/4/17

ID Venda: 78 - ID Cliente: 27697 - ID Produto: 503 - Data de compra: 2019/4/17

ID Venda: 79 - ID Cliente: 56365 - ID Produto: 988 - Data de compra: 2019/4/11

ID Venda: 80 - ID Cliente: 90364 - ID Produto: 988 - Data de compra: 2019/4/9

ID Venda: 81 - ID Cliente: 62286 - ID Produto: 9084 - Data de compra: 2019/4/2

ID Venda: 82 - ID Cliente: 62286 - ID Produto: 9096 - Data de compra: 2019/4/27

ID Venda: 83 - ID Cliente: 12278 - ID Produto: 9084 - Data de compra: 2019/4/4

ID Venda: 84 - ID Cliente: 12278 - ID Produto: 9087 - Data de compra: 2019/4/7

ID Venda: 85 - ID Cliente: 56365 - ID Produto: 9087 - Data de compra: 2019/4/20

ID Venda: 86 - ID Cliente: 56365 - ID Produto: 9096 - Data de compra: 2019/5/7

ID Venda: 87 - ID Cliente: 62286 - ID Produto: 2350 - Data de compra: 2019/5/21

ID Venda: 88 - ID Cliente: 56365 - ID Produto: 2349 - Data de compra: 2019/5/11

ID Venda: 89 - ID Cliente: 98663 - ID Produto: 9096 - Data de compra: 2019/5/2

ID Venda: 90 - ID Cliente: 90364 - ID Produto: 2349 - Data de compra: 2019/5/17

ID Venda: 91 - ID Cliente: 62286 - ID Produto: 503 - Data de compra: 2019/5/24

ID Venda: 92 - ID Cliente: 27697 - ID Produto: 503 - Data de compra: 2019/5/12

ID Venda: 93 - ID Cliente: 27697 - ID Produto: 2349 - Data de compra: 2019/5/8

ID Venda: 94 - ID Cliente: 62286 - ID Produto: 2349 - Data de compra: 2019/5/14

ID Venda: 95 - ID Cliente: 62286 - ID Produto: 9096 - Data de compra: 2019/5/18

ID Venda: 96 - ID Cliente: 62900 - ID Produto: 9096 - Data de compra: 2019/5/25

ID Venda: 97 - ID Cliente: 62900 - ID Produto: 9084 - Data de compra: 2019/5/26

ID Venda: 98 - ID Cliente: 56365 - ID Produto: 988 - Data de compra: 2019/5/12

ID Venda: 99 - ID Cliente: 57543 - ID Produto: 2349 - Data de compra: 2019/5/16

ID Venda: 100 - ID Cliente: 98663 - ID Produto: 9084 - Data de compra: 2019/5/3

ID Venda: 101 - ID Cliente: 90364 - ID Produto: 988 - Data de compra: 2019/5/29

ID Venda: 102 - ID Cliente: 56365 - ID Produto: 9084 - Data de compra: 2019/5/21

ID Venda: 103 - ID Cliente: 62286 - ID Produto: 9084 - Data de compra: 2019/5/26

ID Venda: 104 - ID Cliente: 62286 - ID Produto: 504 - Data de compra: 2019/5/28

ID Venda: 105 - ID Cliente: 62900 - ID Produto: 988 - Data de compra: 2019/5/8

ID Venda: 106 - ID Cliente: 56365 - ID Produto: 504 - Data de compra: 2019/5/7

ID Venda: 107 - ID Cliente: 62286 - ID Produto: 504 - Data de compra: 2019/6/27

ID Venda: 108 - ID Cliente: 56365 - ID Produto: 9096 - Data de compra: 2019/6/28

ID Venda: 109 - ID Cliente: 62900 - ID Produto: 988 - Data de compra: 2019/6/24

ID Venda: 110 - ID Cliente: 27697 - ID Produto: 2349 - Data de compra: 2019/6/5

ID Venda: 111 - ID Cliente: 61673 - ID Produto: 9096 - Data de compra: 2019/6/17

ID Venda: 112 - ID Cliente: 90364 - ID Produto: 988 - Data de compra: 2019/6/1

ID Venda: 113 - ID Cliente: 62286 - ID Produto: 2350 - Data de compra: 2019/6/6

ID Venda: 114 - ID Cliente: 62286 - ID Produto: 9087 - Data de compra: 2019/6/24

ID Venda: 115 - ID Cliente: 61673 - ID Produto: 9087 - Data de compra: 2019/6/24

ID Venda: 116 - ID Cliente: 56365 - ID Produto: 2349 - Data de compra: 2019/6/29

ID Venda: 117 - ID Cliente: 61673 - ID Produto: 9084 - Data de compra: 2019/6/5

ID Venda: 118 - ID Cliente: 90364 - ID Produto: 504 - Data de compra: 2019/6/8

ID Venda: 119 - ID Cliente: 98663 - ID Produto: 988 - Data de compra: 2019/6/30

ID Venda: 120 - ID Cliente: 27697 - ID Produto: 504 - Data de compra: 2019/6/25

ID Venda: 121 - ID Cliente: 62286 - ID Produto: 9084 - Data de compra: 2019/6/11

ID Venda: 122 - ID Cliente: 62286 - ID Produto: 503 - Data de compra: 2019/6/18

ID Venda: 123 - ID Cliente: 62286 - ID Produto: 2349 - Data de compra: 2019/6/18

ID Venda: 124 - ID Cliente: 56365 - ID Produto: 988 - Data de compra: 2019/6/11

ID Venda: 125 - ID Cliente: 27697 - ID Produto: 503 - Data de compra: 2019/6/4

ID Venda: 126 - ID Cliente: 56365 - ID Produto: 504 - Data de compra: 2019/6/21

ID Venda: 127 - ID Cliente: 62286 - ID Produto: 9096 - Data de compra: 2019/6/30

ID Venda: 128 - ID Cliente: 90364 - ID Produto: 2349 - Data de compra: 2019/6/18

ID Venda: 129 - ID Cliente: 57543 - ID Produto: 2349 - Data de compra: 2019/6/6

ID Venda: 130 - ID Cliente: 90364 - ID Produto: 503 - Data de compra: 2019/6/21

ID Venda: 131 - ID Cliente: 98663 - ID Produto: 9084 - Data de compra: 2019/6/30

ID Venda: 132 - ID Cliente: 98663 - ID Produto: 9096 - Data de compra: 2019/6/2

ID Venda: 133 - ID Cliente: 62286 - ID Produto: 2349 - Data de compra: 2019/7/24

ID Venda: 134 - ID Cliente: 56365 - ID Produto: 1164 - Data de compra: 2019/7/19

ID Venda: 135 - ID Cliente: 62286 - ID Produto: 9084 - Data de compra: 2019/7/13

ID Venda: 136 - ID Cliente: 98663 - ID Produto: 988 - Data de compra: 2019/7/28

ID Venda: 137 - ID Cliente: 27697 - ID Produto: 504 - Data de compra: 2019/7/15

ID Venda: 138 - ID Cliente: 62900 - ID Produto: 988 - Data de compra: 2019/7/17

ID Venda: 139 - ID Cliente: 56365 - ID Produto: 9084 - Data de compra: 2019/7/6

ID Venda: 140 - ID Cliente: 62286 - ID Produto: 1164 - Data de compra: 2019/7/1

ID Venda: 141 - ID Cliente: 90364 - ID Produto: 2349 - Data de compra: 2019/7/3

ID Venda: 142 - ID Cliente: 62286 - ID Produto: 2350 - Data de compra: 2019/7/16

ID Venda: 143 - ID Cliente: 62286 - ID Produto: 9096 - Data de compra: 2019/7/15

ID Venda: 144 - ID Cliente: 57543 - ID Produto: 2349 - Data de compra: 2019/7/3

ID Venda: 145 - ID Cliente: 90364 - ID Produto: 504 - Data de compra: 2019/7/18

ID Venda: 146 - ID Cliente: 62286 - ID Produto: 9087 - Data de compra: 2019/7/30

ID Venda: 147 - ID Cliente: 98663 - ID Produto: 9096 - Data de compra: 2019/7/12

ID Venda: 148 - ID Cliente: 27697 - ID Produto: 2349 - Data de compra: 2019/7/28

ID Venda: 149 - ID Cliente: 98663 - ID Produto: 9084 - Data de compra: 2019/7/17

ID Venda: 150 - ID Cliente: 90364 - ID Produto: 9084 - Data de compra: 2019/7/18

ID Venda: 151 - ID Cliente: 90364 - ID Produto: 503 - Data de compra: 2019/7/2

ID Venda: 152 - ID Cliente: 27697 - ID Produto: 2350 - Data de compra: 2019/7/27

ID Venda: 153 - ID Cliente: 90364 - ID Produto: 988 - Data de compra: 2019/7/18

ID Venda: 154 - ID Cliente: 90364 - ID Produto: 9096 - Data de compra: 2019/7/8

ID Venda: 155 - ID Cliente: 56365 - ID Produto: 9087 - Data de compra: 2019/7/30

ID Venda: 156 - ID Cliente: 56365 - ID Produto: 9096 - Data de compra: 2019/7/5

ID Venda: 157 - ID Cliente: 56365 - ID Produto: 504 - Data de compra: 2019/7/26

ID Venda: 158 - ID Cliente: 56365 - ID Produto: 988 - Data de compra: 2019/7/4

ID Venda: 159 - ID Cliente: 62286 - ID Produto: 504 - Data de compra: 2019/7/24

ID Venda: 160 - ID Cliente: 62286 - ID Produto: 503 - Data de compra: 2019/7/13

ID Venda: 161 - ID Cliente: 56365 - ID Produto: 9096 - Data de compra: 2019/8/1

ID Venda: 162 - ID Cliente: 62286 - ID Produto: 9096 - Data de compra: 2019/8/5

ID Venda: 163 - ID Cliente: 62286 - ID Produto: 503 - Data de compra: 2019/8/7

ID Venda: 164 - ID Cliente: 62900 - ID Produto: 9084 - Data de compra: 2019/8/23

ID Venda: 165 - ID Cliente: 62286 - ID Produto: 2349 - Data de compra: 2019/8/5

ID Venda: 166 - ID Cliente: 27697 - ID Produto: 2349 - Data de compra: 2019/8/7

ID Venda: 167 - ID Cliente: 62286 - ID Produto: 9084 - Data de compra: 2019/8/4

ID Venda: 168 - ID Cliente: 62900 - ID Produto: 9096 - Data de compra: 2019/8/4

ID Venda: 169 - ID Cliente: 62900 - ID Produto: 988 - Data de compra: 2019/8/14

ID Venda: 170 - ID Cliente: 57543 - ID Produto: 2349 - Data de compra: 2019/8/1

ID Venda: 171 - ID Cliente: 62286 - ID Produto: 9087 - Data de compra: 2019/8/4

ID Venda: 172 - ID Cliente: 56365 - ID Produto: 2350 - Data de compra: 2019/8/17

ID Venda: 173 - ID Cliente: 56365 - ID Produto: 503 - Data de compra: 2019/8/23

ID Venda: 174 - ID Cliente: 27697 - ID Produto: 504 - Data de compra: 2019/8/10

ID Venda: 175 - ID Cliente: 98663 - ID Produto: 9096 - Data de compra: 2019/8/26

ID Venda: 176 - ID Cliente: 62286 - ID Produto: 1164 - Data de compra: 2019/8/1

ID Venda: 177 - ID Cliente: 98663 - ID Produto: 9084 - Data de compra: 2019/8/22

ID Venda: 178 - ID Cliente: 56365 - ID Produto: 504 - Data de compra: 2019/8/5

ID Venda: 179 - ID Cliente: 56365 - ID Produto: 988 - Data de compra: 2019/8/29

ID Venda: 180 - ID Cliente: 90364 - ID Produto: 988 - Data de compra: 2019/8/22

ID Venda: 181 - ID Cliente: 56365 - ID Produto: 9084 - Data de compra: 2019/8/27

ID Venda: 182 - ID Cliente: 62286 - ID Produto: 2350 - Data de compra: 2019/8/9

ID Venda: 183 - ID Cliente: 62286 - ID Produto: 504 - Data de compra: 2019/8/9

ID Venda: 184 - ID Cliente: 27697 - ID Produto: 503 - Data de compra: 2019/8/3

ID Venda: 185 - ID Cliente: 90364 - ID Produto: 2349 - Data de compra: 2019/8/14

ID Venda: 186 - ID Cliente: 90364 - ID Produto: 503 - Data de compra: 2019/9/4

ID Venda: 187 - ID Cliente: 62286 - ID Produto: 2349 - Data de compra: 2019/9/12

ID Venda: 188 - ID Cliente: 98663 - ID Produto: 9096 - Data de compra: 2019/9/9

ID Venda: 189 - ID Cliente: 90364 - ID Produto: 988 - Data de compra: 2019/9/15

ID Venda: 190 - ID Cliente: 56365 - ID Produto: 504 - Data de compra: 2019/9/22

ID Venda: 191 - ID Cliente: 27697 - ID Produto: 504 - Data de compra: 2019/9/23

ID Venda: 192 - ID Cliente: 56365 - ID Produto: 2349 - Data de compra: 2019/9/4

ID Venda: 193 - ID Cliente: 56365 - ID Produto: 9096 - Data de compra: 2019/9/26

ID Venda: 194 - ID Cliente: 98663 - ID Produto: 988 - Data de compra: 2019/9/2

ID Venda: 195 - ID Cliente: 56365 - ID Produto: 1164 - Data de compra: 2019/9/17

ID Venda: 196 - ID Cliente: 27697 - ID Produto: 2349 - Data de compra: 2019/9/12

ID Venda: 197 - ID Cliente: 62286 - ID Produto: 504 - Data de compra: 2019/9/16

ID Venda: 198 - ID Cliente: 57543 - ID Produto: 2349 - Data de compra: 2019/9/19

ID Venda: 199 - ID Cliente: 61673 - ID Produto: 9084 - Data de compra: 2019/9/5

ID Venda: 200 - ID Cliente: 62900 - ID Produto: 988 - Data de compra: 2019/9/10

ID Venda: 201 - ID Cliente: 62286 - ID Produto: 9084 - Data de compra: 2019/9/6

ID Venda: 202 - ID Cliente: 56365 - ID Produto: 9084 - Data de compra: 2019/9/7

ID Venda: 203 - ID Cliente: 56365 - ID Produto: 988 - Data de compra: 2019/9/23

ID Venda: 204 - ID Cliente: 57543 - ID Produto: 504 - Data de compra: 2019/9/13

ID Venda: 205 - ID Cliente: 56365 - ID Produto: 503 - Data de compra: 2019/9/27

ID Venda: 206 - ID Cliente: 27697 - ID Produto: 2349 - Data de compra: 2019/10/7

ID Venda: 207 - ID Cliente: 61673 - ID Produto: 9084 - Data de compra: 2019/10/2

ID Venda: 208 - ID Cliente: 27697 - ID Produto: 503 - Data de compra: 2019/10/25

ID Venda: 209 - ID Cliente: 90364 - ID Produto: 2349 - Data de compra: 2019/10/29

ID Venda: 210 - ID Cliente: 56365 - ID Produto: 988 - Data de compra: 2019/10/3

ID Venda: 211 - ID Cliente: 62286 - ID Produto: 1164 - Data de compra: 2019/10/16

ID Venda: 212 - ID Cliente: 56365 - ID Produto: 9096 - Data de compra: 2019/10/6

ID Venda: 213 - ID Cliente: 62286 - ID Produto: 9096 - Data de compra: 2019/10/7

ID Venda: 214 - ID Cliente: 61673 - ID Produto: 9096 - Data de compra: 2019/10/23

ID Venda: 215 - ID Cliente: 62286 - ID Produto: 2350 - Data de compra: 2019/10/19

ID Venda: 216 - ID Cliente: 27697 - ID Produto: 504 - Data de compra: 2019/10/8

ID Venda: 217 - ID Cliente: 56365 - ID Produto: 504 - Data de compra: 2019/10/12

ID Venda: 218 - ID Cliente: 62900 - ID Produto: 988 - Data de compra: 2019/10/20

ID Venda: 219 - ID Cliente: 61673 - ID Produto: 9087 - Data de compra: 2019/10/7

ID Venda: 220 - ID Cliente: 56365 - ID Produto: 2349 - Data de compra: 2019/10/8

ID Venda: 221 - ID Cliente: 90364 - ID Produto: 9084 - Data de compra: 2019/10/6

ID Venda: 222 - ID Cliente: 90364 - ID Produto: 988 - Data de compra: 2019/10/13

ID Venda: 223 - ID Cliente: 12278 - ID Produto: 9084 - Data de compra: 2019/10/4

ID Venda: 224 - ID Cliente: 90364 - ID Produto: 9096 - Data de compra: 2019/10/4

ID Venda: 225 - ID Cliente: 62286 - ID Produto: 503 - Data de compra: 2019/10/4

ID Venda: 226 - ID Cliente: 62286 - ID Produto: 2349 - Data de compra: 2019/10/19

ID Venda: 227 - ID Cliente: 98663 - ID Produto: 9084 - Data de compra: 2019/10/24

ID Venda: 228 - ID Cliente: 62286 - ID Produto: 9087 - Data de compra: 2019/10/13

ID Venda: 229 - ID Cliente: 62286 - ID Produto: 9084 - Data de compra: 2019/10/23

ID Venda: 230 - ID Cliente: 62286 - ID Produto: 9087 - Data de compra: 2019/11/26

ID Venda: 231 - ID Cliente: 62286 - ID Produto: 1164 - Data de compra: 2019/11/20

ID Venda: 232 - ID Cliente: 62286 - ID Produto: 503 - Data de compra: 2019/11/16

ID Venda: 233 - ID Cliente: 56365 - ID Produto: 504 - Data de compra: 2019/11/26

ID Venda: 234 - ID Cliente: 56365 - ID Produto: 9096 - Data de compra: 2019/11/7

ID Venda: 235 - ID Cliente: 90364 - ID Produto: 503 - Data de compra: 2019/11/14

ID Venda: 236 - ID Cliente: 62286 - ID Produto: 2350 - Data de compra: 2019/11/30

ID Venda: 237 - ID Cliente: 98663 - ID Produto: 9084 - Data de compra: 2019/11/16

ID Venda: 238 - ID Cliente: 61673 - ID Produto: 9084 - Data de compra: 2019/11/11

ID Venda: 239 - ID Cliente: 61673 - ID Produto: 9087 - Data de compra: 2019/11/17

ID Venda: 240 - ID Cliente: 90364 - ID Produto: 2349 - Data de compra: 2019/11/26

ID Venda: 241 - ID Cliente: 62900 - ID Produto: 988 - Data de compra: 2019/11/27

ID Venda: 242 - ID Cliente: 61673 - ID Produto: 9096 - Data de compra: 2019/11/9

ID Venda: 243 - ID Cliente: 90364 - ID Produto: 504 - Data de compra: 2019/11/19

ID Venda: 244 - ID Cliente: 57543 - ID Produto: 2349 - Data de compra: 2019/11/24

ID Venda: 245 - ID Cliente: 90364 - ID Produto: 988 - Data de compra: 2019/11/18

ID Venda: 246 - ID Cliente: 27697 - ID Produto: 2349 - Data de compra: 2019/11/25

ID Venda: 247 - ID Cliente: 56365 - ID Produto: 988 - Data de compra: 2019/11/6

ID Venda: 248 - ID Cliente: 56365 - ID Produto: 9084 - Data de compra: 2019/11/27

ID Venda: 249 - ID Cliente: 62286 - ID Produto: 9084 - Data de compra: 2019/11/19

ID Venda: 250 - ID Cliente: 98663 - ID Produto: 9096 - Data de compra: 2019/11/7

ID Venda: 251 - ID Cliente: 27697 - ID Produto: 504 - Data de compra: 2019/11/8

ID Venda: 252 - ID Cliente: 27697 - ID Produto: 503 - Data de compra: 2019/11/16

ID Venda: 253 - ID Cliente: 62900 - ID Produto: 988 - Data de compra: 2019/12/7

ID Venda: 254 - ID Cliente: 57543 - ID Produto: 2349 - Data de compra: 2019/12/25

ID Venda: 255 - ID Cliente: 12278 - ID Produto: 9096 - Data de compra: 2019/12/14

ID Venda: 256 - ID Cliente: 98663 - ID Produto: 9087 - Data de compra: 2019/12/11

ID Venda: 257 - ID Cliente: 90364 - ID Produto: 2349 - Data de compra: 2019/12/11

ID Venda: 258 - ID Cliente: 56365 - ID Produto: 9084 - Data de compra: 2019/12/2

ID Venda: 259 - ID Cliente: 62286 - ID Produto: 9096 - Data de compra: 2019/12/22

ID Venda: 260 - ID Cliente: 27697 - ID Produto: 504 - Data de compra: 2019/12/27

ID Venda: 261 - ID Cliente: 56365 - ID Produto: 504 - Data de compra: 2019/12/7

ID Venda: 262 - ID Cliente: 62286 - ID Produto: 9087 - Data de compra: 2019/12/20

ID Venda: 263 - ID Cliente: 90364 - ID Produto: 9084 - Data de compra: 2019/12/4

ID Venda: 264 - ID Cliente: 62286 - ID Produto: 9084 - Data de compra: 2019/12/28

ID Venda: 265 - ID Cliente: 62286 - ID Produto: 2350 - Data de compra: 2019/12/11

ID Venda: 266 - ID Cliente: 90364 - ID Produto: 9096 - Data de compra: 2019/12/23

ID Venda: 267 - ID Cliente: 27697 - ID Produto: 2349 - Data de compra: 2019/12/13

ID Venda: 268 - ID Cliente: 62286 - ID Produto: 503 - Data de compra: 2019/12/2

ID Venda: 269 - ID Cliente: 12278 - ID Produto: 9084 - Data de compra: 2019/12/30

ID Venda: 270 - ID Cliente: 98663 - ID Produto: 1164 - Data de compra: 2019/12/1

ID Venda: 271 - ID Cliente: 90364 - ID Produto: 988 - Data de compra: 2019/12/14

ID Venda: 272 - ID Cliente: 62286 - ID Produto: 504 - Data de compra: 2019/12/6

ID Venda: 273 - ID Cliente: 98663 - ID Produto: 988 - Data de compra: 2019/12/25

ID Venda: 274 - ID Cliente: 62286 - ID Produto: 1164 - Data de compra: 2019/12/12

ID Venda: 275 - ID Cliente: 27697 - ID Produto: 503 - Data de compra: 2019/12/22

ID Venda: 276 - ID Cliente: 56365 - ID Produto: 988 - Data de compra: 2019/12/22

ID Venda: 277 - ID Cliente: 56365 - ID Produto: 2349 - Data de compra: 2019/12/21

ID Venda: 278 - ID Cliente: 56365 - ID Produto: 9096 - Data de compra: 2019/12/6

ID Venda: 279 - ID Cliente: 98663 - ID Produto: 9096 - Data de compra: 2019/12/14

ID Venda: 280 - ID Cliente: 98663 - ID Produto: 9084 - Data de compra: 2019/12/20

ID Venda: 281 - ID Cliente: 57543 - ID Produto: 2349 - Data de compra: 2020/1/8

ID Venda: 282 - ID Cliente: 62286 - ID Produto: 9087 - Data de compra: 2020/1/16

ID Venda: 283 - ID Cliente: 27697 - ID Produto: 2350 - Data de compra: 2020/1/2

ID Venda: 284 - ID Cliente: 56365 - ID Produto: 988 - Data de compra: 2020/1/30

ID Venda: 285 - ID Cliente: 27697 - ID Produto: 504 - Data de compra: 2020/1/10

ID Venda: 286 - ID Cliente: 27697 - ID Produto: 2349 - Data de compra: 2020/1/17

ID Venda: 287 - ID Cliente: 62286 - ID Produto: 9084 - Data de compra: 2020/1/25

ID Venda: 288 - ID Cliente: 61673 - ID Produto: 9087 - Data de compra: 2020/1/13

ID Venda: 289 - ID Cliente: 61673 - ID Produto: 9084 - Data de compra: 2020/1/24

ID Venda: 290 - ID Cliente: 62286 - ID Produto: 504 - Data de compra: 2020/1/17

ID Venda: 291 - ID Cliente: 62286 - ID Produto: 9096 - Data de compra: 2020/1/11

ID Venda: 292 - ID Cliente: 56365 - ID Produto: 504 - Data de compra: 2020/1/17

ID Venda: 293 - ID Cliente: 12278 - ID Produto: 9084 - Data de compra: 2020/1/2

